중점_위도,중점_경도,경사각,최근접_시설의_평균거리,행정동,행정동_사고_순위,주소,도로명_여부,열선여부,원본여부
37.54110985,127.09515715,1.352633047837615,299.15113217856054,구의동,3,구의동 200-3,0,0,1
37.541262849999995,127.0948065,0.1782374972907129,294.09784045471616,구의동,3,구의동 200-9,0,0,1
37.54187765,127.0943904,0.2889986612538388,317.8886583580934,구의동,3,구의동 201-9,0,0,1
37.54145545,127.095135,1.390650234683111,313.9777586450233,구의동,3,구의동 201-16,0,0,1
37.5418178,127.09907235,0.0714788139564566,247.8643428578451,광장동,6,아차산로 522,1,0,1
37.5411678,127.09378665,0.5805917904295254,276.51992889966806,구의동,3,구의동 207-34,0,0,1
37.5416629,127.09320225,0.4657731882700829,287.62944510782506,구의동,3,구의동 205-21,0,0,1
37.54106525,127.09279615,0.0674223580641744,254.75287480269498,구의동,3,구의동 207-34,0,0,1
37.5417267,127.0826125,0.9627802314194768,171.16020627218296,구의동,3,구의동 251-41,0,0,1
37.54166335,127.08235295,2.317800329795469,178.25731021404005,구의동,3,구의동 653-13,0,0,1
37.54150825,127.0826394,2.3029533936703004,168.38246682880464,구의동,3,자양로23길 20,1,0,1
37.541561,127.0894072,0.5364076446557041,220.74618316135053,구의동,3,구의동 225-40,0,0,1
37.5416367,127.08841705,0.2376417240873177,188.78821761161197,구의동,3,구의동 238-2,0,0,1
37.54228965,127.08905055,0.435496595495515,209.63497505126566,구의동,3,구의동 225-40,0,0,1
37.54103155,127.08876485,0.3508354300698234,198.99576656211588,구의동,3,구의동 222-9,0,0,1
37.5425201,127.09689045,2.699914426423412,321.00208265915546,광장동,6,아차산로69길 29,1,0,1
37.54169625,127.08759815,0.3262299359123115,175.8702697457028,구의동,3,구의동 238-2,0,0,1
37.541376799999995,127.0871128,0.2525654085974053,178.00512147486683,구의동,3,구의동 241-12,0,0,1
37.54243665,127.0875537,0.4461268990377198,169.63502992345178,구의동,3,구의동 238-2,0,0,1
37.54166335,127.08235295,2.317800329795469,178.25731021404005,구의동,3,구의동 653-13,0,0,1
37.54180485,127.0820733,0.921906101558224,186.5038335345751,구의동,3,구의동 653-13,0,0,1
37.54198085,127.08241335,0.6245666875389427,187.86841912133178,구의동,3,구의동 653-11,0,0,1
37.54147045,127.0847603,0.47999913996231,170.2965064142871,구의동,3,구의동 251-11,0,0,1
37.54188165,127.08444455,0.5828760996085136,157.38448329278975,구의동,3,자양로26길 8 (구의동),1,0,1
37.54180485,127.0820733,0.921906101558224,186.5038335345751,구의동,3,구의동 653-13,0,0,1
37.54193275,127.0817825,0.3803334652334197,187.87961623601487,구의동,3,구의동 652-14,0,0,1
37.5421147,127.0821323,0.5340345129759341,180.55346500632018,구의동,3,구의동 652-11,0,0,1
37.54200975,127.09322055,0.0157314123912354,293.8693404461287,구의동,3,구의동 205-21,0,0,1
37.5416629,127.09320225,0.4657731882700829,287.62944510782506,구의동,3,구의동 205-21,0,0,1
37.54208555,127.09270335,0.4898545165509693,288.50039695502556,구의동,3,구의동 205-21,0,0,1
37.54193275,127.0817825,0.3803334652334197,187.87961623601487,구의동,3,구의동 652-14,0,0,1
37.5422455,127.08185885,0.0793522937673432,180.3997005109446,구의동,3,구의동 651-8,0,0,1
37.54235985,127.08163845,1.1511315193007543,174.68902573275747,구의동,3,자양로23가길 24,1,0,1
37.5421894,127.08304465,0.3623202262021348,157.34597801814007,구의동,3,구의동 251-41,0,0,1
37.5419605,127.0828343,0.6082995169761171,167.48465208285097,구의동,3,구의동 251-41,0,0,1
37.54212435,127.08279315,2.443912216867828,164.4070049534742,구의동,3,구의동 647-15,0,0,1
37.5420161,127.0861187,2.404219412554842,175.19707156141612,구의동,3,구의동 238-2,0,0,1
37.54180735,127.08568035,1.63265198000219,174.63248318430874,구의동,3,구의동 238-2,0,0,1
37.54282315,127.0861033,1.3247382908870586,163.95812179131806,구의동,3,구의동 238-2,0,0,1
37.542212500000005,127.08360885,1.8040773274848143,151.20857832556982,구의동,3,구의동 251-41,0,0,1
37.54220805,127.08263175,1.7497830645148815,167.93960068977805,구의동,3,구의동 647-15,0,0,1
37.54212435,127.08279315,2.443912216867828,164.4070049534742,구의동,3,구의동 647-15,0,0,1
37.542505250000005,127.08285215,0.5079228353665897,159.8716445152044,구의동,3,"광나루로30다길 30-10 (구의동, 영진빌라)",1,0,1
37.54198085,127.08241335,0.6245666875389427,187.86841912133178,구의동,3,구의동 653-11,0,0,1
37.542290699999995,127.08247235,1.195384180064615,172.3607911339661,구의동,3,구의동 647-15,0,0,1
37.54220805,127.08263175,1.7497830645148815,167.93960068977805,구의동,3,구의동 647-15,0,0,1
37.54193665,127.09236975,0.2971582569865553,278.85691769384647,구의동,3,구의동 205-21,0,0,1
37.54281085,127.092511,0.2470858014387324,284.3529982979429,구의동,3,구의동 205-21,0,0,1
37.54208555,127.09270335,0.4898545165509693,288.50039695502556,구의동,3,구의동 205-21,0,0,1
37.5425039,127.0918124,0.6327702673212922,263.09358405193046,구의동,3,구의동 205-21,0,0,1
37.5421147,127.0821323,0.5340345129759341,180.55346500632018,구의동,3,구의동 652-11,0,0,1
37.542427450000005,127.08220865,1.429926914320217,171.26633971379067,구의동,3,구의동 647-15,0,0,1
37.542290699999995,127.08247235,1.195384180064615,172.3607911339661,구의동,3,구의동 647-15,0,0,1
37.5425076,127.08329075,0.3973163581105692,150.93939481526957,구의동,3,구의동 251-41,0,0,1
37.5421894,127.08304465,0.3623202262021348,157.34597801814007,구의동,3,구의동 251-41,0,0,1
37.542212500000005,127.08360885,1.8040773274848143,151.20857832556982,구의동,3,구의동 251-41,0,0,1
37.5427718,127.0822145,0.1303359948278974,166.17204159570144,구의동,3,구의동 648-17,0,0,1
37.5422455,127.08185885,0.0793522937673432,180.3997005109446,구의동,3,구의동 651-8,0,0,1
37.54261125,127.0818543,2.1391036982661835,171.54354541793077,구의동,3,구의동 647-15,0,0,1
37.542427450000005,127.08220865,1.429926914320217,171.26633971379067,구의동,3,구의동 647-15,0,0,1
37.5425039,127.0918124,0.6327702673212922,263.09358405193046,구의동,3,구의동 205-21,0,0,1
37.542758899999995,127.0907033,0.6982477273046426,244.6965685833471,구의동,3,"광나루로44길 20 (구의동, 주성힐스톤아파트)",1,0,1
37.54321565,127.09135015,0.4232531674325135,243.14785251859217,구의동,3,구의동 203-28,0,0,1
37.54205215,127.0910787,0.3695047208866419,255.7449483476771,구의동,3,광나루로44길 52 (구의동),1,0,1
37.54261125,127.0818543,2.1391036982661835,171.54354541793077,구의동,3,구의동 647-15,0,0,1
37.54235985,127.08163845,1.1511315193007543,174.68902573275747,구의동,3,자양로23가길 24,1,0,1
37.5429857,127.0817244,1.2373592633869723,171.7616079079658,구의동,3,자양로23가길 40,1,0,1
37.5427551,127.08323,1.6822978350968525,154.5183352834794,구의동,3,구의동 647-12,0,0,1
37.5429469,127.08353155,0.700986690186885,156.84738117305577,구의동,3,구의동 251-41,0,0,1
37.5425076,127.08329075,0.3973163581105692,150.93939481526957,구의동,3,구의동 251-41,0,0,1
37.54286465,127.08995695,0.6558088523712512,230.03261856114014,구의동,3,구의동 225-40,0,0,1
37.542758899999995,127.0907033,0.6982477273046426,244.6965685833471,구의동,3,"광나루로44길 20 (구의동, 주성힐스톤아파트)",1,0,1
37.5431749,127.09029855,0.4761208355326977,224.5333877398698,구의동,3,구의동 227-17,0,0,1
37.5421731,127.09006645,0.427038732767462,229.8823130056186,구의동,3,구의동 227-17,0,0,1
37.5428781,127.0828661,1.7482462756762789,163.05083637248865,구의동,3,구의동 647-12,0,0,1
37.5427551,127.08323,1.6822978350968525,154.5183352834794,구의동,3,구의동 647-12,0,0,1
37.5430651,127.08317715,0.5632828722305914,162.01063314268015,구의동,3,구의동 645-9,0,0,1
37.542505250000005,127.08285215,0.5079228353665897,159.8716445152044,구의동,3,"광나루로30다길 30-10 (구의동, 영진빌라)",1,0,1
37.5431612,127.100723,2.5543359544663127,241.2497985944568,광장동,6,광장동 582-1,0,0,1
37.542992549999994,127.0825218,2.2751431392646646,165.6177683938513,구의동,3,구의동 648-17,0,0,1
37.5428781,127.0828661,1.7482462756762789,163.05083637248865,구의동,3,구의동 647-12,0,0,1
37.54318189999999,127.0828302,0.3979589210551439,170.8998699211889,구의동,3,구의동 644-9,0,0,1
37.54303195,127.08878315,0.2119520411257168,200.7085113393948,구의동,3,구의동 225-40,0,0,1
37.54326639999999,127.08927235,0.337506723337137,211.9347938485067,구의동,3,구의동 229-24,0,0,1
37.54228965,127.08905055,0.435496595495515,209.63497505126566,구의동,3,구의동 225-40,0,0,1
37.54316105,127.0840649,0.6027025358872947,171.51315563188524,구의동,3,자양로 171-6 (구의동),1,0,1
37.5427718,127.0822145,0.1303359948278974,166.17204159570144,구의동,3,구의동 648-17,0,0,1
37.5430966,127.08221695,2.8566993205504487,166.0890470407356,구의동,3,구의동 648-17,0,0,1
37.542992549999994,127.0825218,2.2751431392646646,165.6177683938513,구의동,3,구의동 648-17,0,0,1
37.5432913,127.08249635,0.3398096892976553,169.1251598438023,구의동,3,구의동 644-9,0,0,1
37.54319615,127.08194725,3.479568888169714,163.02058661556126,구의동,3,구의동 649-9,0,0,1
37.5430966,127.08221695,2.8566993205504487,166.0890470407356,구의동,3,구의동 648-17,0,0,1
37.54339035,127.0822111,0.3574549796165704,162.2175803514323,구의동,3,구의동 643-11,0,0,1
37.5432404,127.08752865,0.5172581889961221,170.85071534751958,구의동,3,구의동 232-29,0,0,1
37.54339085,127.0879514,0.2384181296199158,174.74593864211948,구의동,3,구의동 232-29,0,0,1
37.54243665,127.0875537,0.4461268990377198,169.63502992345178,구의동,3,구의동 238-2,0,0,1
37.5432776,127.0804998,1.3391562726425554,138.51786477600155,구의동,3,광나루로 458,1,0,1
37.5432569,127.0834787,2.1463499632587943,166.30601645585102,구의동,3,구의동 645-9,0,0,1
37.543239150000005,127.08366245,0.0047860937950765,166.592175594459,구의동,3,자양로 167 (구의동),1,0,1
37.5429469,127.08353155,0.700986690186885,156.84738117305577,구의동,3,구의동 251-41,0,0,1
37.5433041,127.0816599,3.897446328233754,163.29705463140778,구의동,3,광나루로30다길 3 (구의동),1,0,1
37.54319615,127.08194725,3.479568888169714,163.02058661556126,구의동,3,구의동 649-9,0,0,1
37.54348515,127.0819427,0.6758472624679616,157.08478569479993,구의동,3,구의동 641-7,0,0,1
37.5429857,127.0817244,1.2373592633869723,171.7616079079658,구의동,3,자양로23가길 40,1,0,1
37.5435227,127.08378615,0.3587117599027237,178.5048797527531,구의동,3,자양로23길 72 (구의동),1,0,1
37.543239150000005,127.08366245,0.0047860937950765,166.592175594459,구의동,3,자양로 167 (구의동),1,0,1
37.54316105,127.0840649,0.6027025358872947,171.51315563188524,구의동,3,자양로 171-6 (구의동),1,0,1
37.5435873,127.08345415,0.027222324457761,179.12104525975147,구의동,3,구의동 635-11,0,0,1
37.5430651,127.08317715,0.5632828722305914,162.01063314268015,구의동,3,구의동 645-9,0,0,1
37.5433689,127.08314125,2.131562978477566,172.28080106123798,구의동,3,구의동 645-9,0,0,1
37.5432569,127.0834787,2.1463499632587943,166.30601645585102,구의동,3,구의동 645-9,0,0,1
37.543541950000005,127.0920519,0.9126762220480598,260.2391631161297,구의동,3,구의동 203-28,0,0,1
37.543324850000005,127.09259405,0.1607651435112116,295.85446343759224,구의동,3,구의동 203-28,0,0,1
37.5435121,127.0928886,0.4928177571509303,320.2123167960716,구의동,3,광나루로46길 3 (구의동),1,0,1
37.54359625,127.0816287,1.7548929661698054,149.75660576545778,구의동,3,구의동 632-4,0,0,1
37.5433041,127.0816599,3.897446328233754,163.29705463140778,구의동,3,광나루로30다길 3 (구의동),1,0,1
37.5432776,127.0804998,1.3391562726425554,138.51786477600155,구의동,3,광나루로 458,1,0,1
37.5436956,127.0831202,0.1719358817172704,187.37140747469812,구의동,3,구의동 636-10,0,0,1
37.54318189999999,127.0828302,0.3979589210551439,170.8998699211889,구의동,3,구의동 644-9,0,0,1
37.54348065,127.08280475,2.3873599676452697,176.01835882396693,구의동,3,구의동 644-9,0,0,1
37.5433689,127.08314125,2.131562978477566,172.28080106123798,구의동,3,구의동 645-9,0,0,1
37.5438045,127.08278415,0.2268682660911442,185.5064257396112,구의동,3,구의동 637-9,0,0,1
37.5432913,127.08249635,0.3398096892976553,169.1251598438023,구의동,3,구의동 644-9,0,0,1
37.54358505,127.0824905,2.665751822182075,166.11607106244958,구의동,3,구의동 643-11,0,0,1
37.54348065,127.08280475,2.3873599676452697,176.01835882396693,구의동,3,구의동 644-9,0,0,1
37.54365435,127.08602945,0.2423778978983526,191.48734805132625,구의동,3,구의동 239-130,0,0,1
37.54282315,127.0861033,1.3247382908870586,163.95812179131806,구의동,3,구의동 238-2,0,0,1
37.54391455,127.0865756,0.3324422712392049,190.1602321274338,구의동,3,구의동 232-29,0,0,1
37.54298825,127.09357825,0.1822542624557832,328.88361555784957,구의동,3,광나루로 584,1,0,1
37.5439017,127.08248415,0.23911315409058,169.9031156008973,구의동,3,구의동 638-13,0,0,1
37.54339035,127.0822111,0.3574549796165704,162.2175803514323,구의동,3,구의동 643-11,0,0,1
37.543679350000005,127.08220655,2.7648821610916388,161.05069363989242,구의동,3,구의동 641-7,0,0,1
37.54358505,127.0824905,2.665751822182075,166.11607106244958,구의동,3,구의동 643-11,0,0,1
37.5439896,127.0822129,0.3512838328044478,166.7165333290534,구의동,3,구의동 639-11,0,0,1
37.54348515,127.0819427,0.6758472624679616,157.08478569479993,구의동,3,구의동 641-7,0,0,1
37.5437773,127.0819115,1.912044799862998,156.8694023423096,구의동,3,구의동 641-7,0,0,1
37.543679350000005,127.08220655,2.7648821610916388,161.05069363989242,구의동,3,구의동 641-7,0,0,1
37.543824650000005,127.0909907,0.7732608293277036,209.6993240925246,구의동,3,"광나루로44길 20 (구의동, 주성힐스톤아파트)",1,0,1
37.543541950000005,127.0920519,0.9126762220480598,260.2391631161297,구의동,3,구의동 203-28,0,0,1
37.54321565,127.09135015,0.4232531674325135,243.14785251859217,구의동,3,구의동 203-28,0,0,1
37.54405775,127.0915883,0.5974857310830077,218.51046084563842,구의동,3,구의동 203-28,0,0,1
37.54381535,127.08374515,1.6399570621099078,189.9972307651464,구의동,3,자양로23길 79,1,0,1
37.5439793,127.0839588,0.4451781733510837,196.58534324016816,구의동,3,구의동 253-58,0,0,1
37.5435227,127.08378615,0.3587117599027237,178.5048797527531,구의동,3,자양로23길 72 (구의동),1,0,1
37.54367925,127.0842867,0.7618809570848674,186.7402651424273,구의동,3,구의동 254-87,0,0,1
37.5440936,127.08189195,0.7990248756257353,164.71646450443444,구의동,3,구의동 632-7,0,0,1
37.54359625,127.0816287,1.7548929661698054,149.75660576545778,구의동,3,구의동 632-4,0,0,1
37.5437773,127.0819115,1.912044799862998,156.8694023423096,구의동,3,구의동 641-7,0,0,1
37.5435873,127.08345415,0.027222324457761,179.12104525975147,구의동,3,구의동 635-11,0,0,1
37.543914,127.0834331,1.9252574398379427,197.53919925634972,구의동,3,광나루로30가길 25 (구의동),1,0,1
37.54381535,127.08374515,1.6399570621099078,189.9972307651464,구의동,3,자양로23길 79,1,0,1
37.54391425,127.0979011,2.3260910527707512,240.5815372435523,광장동,6,광장동 414-18,0,0,1
37.544022850000005,127.0993432,0.8251629205081269,216.74079812042524,광장동,6,천호대로140길 60 (광장동),1,0,1
37.542908999999995,127.0984821,2.127299779479072,259.52180631679005,광장동,6,아차산로69길 20 (광장동),1,0,1
37.543824650000005,127.0909907,0.7732608293277036,209.6993240925246,구의동,3,"광나루로44길 20 (구의동, 주성힐스톤아파트)",1,0,1
37.5439595,127.09013045,0.4110634549513396,201.64507631858152,구의동,3,구의동 229-24,0,0,1
37.54429905,127.0905724,0.8338373008639082,184.7399388181067,구의동,3,구의동 229-47,0,0,1
37.5437166,127.0904295,0.5414917947658081,208.30801407863729,구의동,3,구의동 229-47,0,0,1
37.5436956,127.0831202,0.1719358817172704,187.37140747469812,구의동,3,구의동 636-10,0,0,1
37.54401945,127.0830996,2.2491466042151846,192.34335942202043,구의동,3,광나루로30가길 21 (구의동),1,0,1
37.543914,127.0834331,1.9252574398379427,197.53919925634972,구의동,3,광나루로30가길 25 (구의동),1,0,1
37.5440336,127.0896191,0.1385801266891494,200.44523788704515,구의동,3,구의동 229-24,0,0,1
37.544073049999994,127.08928415,0.0187563452631164,192.2556032455279,구의동,3,구의동 229-24,0,0,1
37.54380664999999,127.08939505,0.2699975985375523,200.9760991872169,구의동,3,구의동 229-24,0,0,1
37.5444447,127.0894789,0.1341129395522469,179.61119766972868,구의동,3,구의동 229-24,0,0,1
37.5438045,127.08278415,0.2268682660911442,185.5064257396112,구의동,3,구의동 637-9,0,0,1
37.544121149999995,127.0827778,2.587819866476746,183.34344541003412,구의동,3,광나루로30가길 13 (구의동),1,0,1
37.54401945,127.0830996,2.2491466042151846,192.34335942202043,구의동,3,광나루로30가길 21 (구의동),1,0,1
37.5439017,127.08248415,0.23911315409058,169.9031156008973,구의동,3,구의동 638-13,0,0,1
37.544211950000005,127.0824905,2.526104390991061,180.33167606753136,구의동,3,구의동 633-26,0,0,1
37.544121149999995,127.0827778,2.587819866476746,183.34344541003412,구의동,3,광나루로30가길 13 (구의동),1,0,1
37.54419165,127.0879198,0.384439870420978,175.0571129039463,구의동,3,구의동 232-29,0,0,1
37.54389705,127.08816475,0.0167005787880192,181.67977737098573,구의동,3,구의동 232-29,0,0,1
37.54412645,127.08869685,0.2013129134026177,189.84751728141677,구의동,3,구의동 229-24,0,0,1
37.544529,127.08831065,0.2413652278893817,169.38487480990415,구의동,3,구의동 232-29,0,0,1
37.5439793,127.0839588,0.4451781733510837,196.58534324016816,구의동,3,구의동 253-58,0,0,1
37.5442195,127.083914,1.6286568998595172,214.1836062138744,구의동,3,구의동 253-42,0,0,1
37.54417775,127.08408565,1.464964870991161,211.90937338389864,구의동,3,구의동 253-58,0,0,1
37.54417775,127.08408565,1.464964870991161,211.90937338389864,구의동,3,구의동 253-58,0,0,1
37.544091249999994,127.0844415,0.9696984651470144,211.29468994107089,구의동,3,구의동 253-58,0,0,1
37.54461645,127.08431185,0.2759323750065164,254.05001142556958,구의동,3,광나루로34길 7,1,0,1
37.5439896,127.0822129,0.3512838328044478,166.7165333290534,구의동,3,구의동 639-11,0,0,1
37.5443059,127.08219335,0.9715105955466729,178.66363691654524,구의동,3,광나루로30가길 1 (구의동),1,0,1
37.544211950000005,127.0824905,2.526104390991061,180.33167606753136,구의동,3,구의동 633-26,0,0,1
37.54384465,127.1003073,2.8233680054846637,233.56018982115833,광장동,6,광장동 582-1,0,0,1
37.54467875,127.1007395,0.4579388807355451,230.74346522743107,광장동,6,광장동 577-1,0,0,1
37.544022850000005,127.0993432,0.8251629205081269,216.74079812042524,광장동,6,천호대로140길 60 (광장동),1,0,1
37.54424935,127.08715625,0.4685463045726807,182.71618127264784,구의동,3,구의동 232-29,0,0,1
37.54391455,127.0865756,0.3324422712392049,190.1602321274338,구의동,3,구의동 232-29,0,0,1
37.54435435,127.08589325,0.2403791155296826,214.4594519579285,구의동,3,구의동 239-130,0,0,1
37.5446275,127.08690035,0.0494937185282401,187.24413768347844,구의동,3,구의동 232-29,0,0,1
37.5440936,127.08189195,0.7990248756257353,164.71646450443444,구의동,3,구의동 632-7,0,0,1
37.5443059,127.08219335,0.9715105955466729,178.66363691654524,구의동,3,광나루로30가길 1 (구의동),1,0,1
37.5447824,127.08224765,2.6682030734432565,207.9953381578175,구의동,3,구의동 632-8,0,0,1
37.5444447,127.0894789,0.1341129395522469,179.61119766972868,구의동,3,구의동 229-24,0,0,1
37.54521165,127.0740661,0.8539345448146382,450.954492345196,화양동,4,화양동 499-98,0,0,1
37.54497485,127.07458115,0.7077554542402608,460.83079209076095,화양동,4,능동로16길 25-1,1,0,1
37.54491645,127.073519,1.3555528479546084,440.84702143452006,화양동,4,화양동 169-11,0,0,1
37.5452013,127.08743475,0.5878383821847021,154.94404495445184,구의동,3,광나루로 521,1,0,1
37.5446275,127.08690035,0.0494937185282401,187.24413768347844,구의동,3,구의동 232-29,0,0,1
37.5453986,127.086733,0.9714862932759866,175.4695964728227,구의동,3,광나루로 513 (구의동),1,0,1
37.5451329,127.07547205,0.6146534176228498,408.27144583192455,화양동,4,화양동 523-2,0,0,1
37.545039149999994,127.07521665,0.7168085529874748,437.91689376323336,화양동,4,화양동 516-8,0,0,1
37.54527595,127.0747016,0.3265318908622552,455.29818109675216,화양동,4,화양동 500-23,0,0,1
37.54461645,127.08431185,0.2759323750065164,254.05001142556958,구의동,3,광나루로34길 7,1,0,1
37.545213149999995,127.07572845,0.4809551072599098,394.5683495915482,화양동,4,화양동 500-23,0,0,1
37.5451329,127.07547205,0.6146534176228498,408.27144583192455,화양동,4,화양동 523-2,0,0,1
37.54538065,127.07580895,0.1336584345556746,393.1870846597549,화양동,4,광나루로22나길 23,1,0,1
37.54540535,127.07638995,0.0392646551903226,364.79261975780537,화양동,4,화양동 495-24,0,0,1
37.5453419,127.076183,0.1910871636142244,373.1290994331765,화양동,4,화양동 495-24,0,0,1
37.54549185,127.07620265,0.8612616416265351,376.0305474803414,화양동,4,화양동 495-24,0,0,1
37.54540535,127.07638995,0.0392646551903226,364.79261975780537,화양동,4,화양동 495-24,0,0,1
37.5458991,127.07637025,0.3784614773077504,382.40187499502133,화양동,4,능동로 120 (화양동),1,0,1
37.5450651,127.07662215,1.5402748955090706,345.00300457725757,화양동,4,능동로 120,1,0,1
37.54557595,127.0741496,0.4588044302675372,454.25785596378216,화양동,4,화양동 499-98,0,0,1
37.54521165,127.0740661,0.8539345448146382,450.954492345196,화양동,4,화양동 499-98,0,0,1
37.54527595,127.0747016,0.3265318908622552,455.29818109675216,화양동,4,화양동 500-23,0,0,1
37.54557595,127.0741496,0.4588044302675372,454.25785596378216,화양동,4,화양동 499-98,0,0,1
37.54590655,127.0742831,0.1822394979536816,453.13549725469767,화양동,4,화양동 499-72,0,0,1
37.54576165,127.0738251,0.8736202244631371,428.53945727579867,화양동,4,화양동 111-205,0,0,1
37.54580335,127.08692045,0.2971213943646413,149.59796187830207,구의동,3,구의동 68-36,0,0,1
37.54561255,127.08720735,0.1503419873418903,145.6993103371524,구의동,3,구의동 67-32,0,0,1
37.54593505,127.08728055,0.3681480020543093,133.57798858299836,구의동,3,광나루로37길 3-2 (구의동),1,0,1
37.5453986,127.086733,0.9714862932759868,175.4695964728227,구의동,3,광나루로 513 (구의동),1,0,1
37.54597545,127.08779925,0.0591004904398124,124.44682033175548,구의동,3,광나루로37길 3-2 (구의동),1,0,1
37.5456118,127.08786195,0.3300882954043795,129.8413577237306,구의동,3,광나루로37길 3-2 (구의동),1,0,1
37.54583715,127.08811455,0.2341509792002491,119.15397391763516,구의동,3,광나루로37길 3-2 (구의동),1,0,1
37.5454538,127.1016713,0.4541047511445008,241.5092526587451,광장동,6,광장동 577-1,0,0,1
37.5460745,127.0731937,1.1156941552834607,395.2606475937199,화양동,4,화양동 111-207,0,0,1
37.54601385,127.0866318,0.4265753181751726,144.68609324069493,구의동,3,구의동 68-36,0,0,1
37.54597545,127.08779925,0.0591004904398124,124.44682033175548,구의동,3,광나루로37길 3-2 (구의동),1,0,1
37.54593505,127.08728055,0.3681480020543093,133.57798858299836,구의동,3,광나루로37길 3-2 (구의동),1,0,1
37.5463834,127.08778065,0.1460636264272471,124.50134769804973,구의동,3,광나루로37길 3-2 (구의동),1,0,1
37.54636535,127.087223,0.2312780566433276,124.1151127785665,구의동,3,광나루로37길 3-2 (구의동),1,0,1
37.54634995,127.07489215,0.1980326743037376,449.55263074334687,화양동,4,화양동 499-73,0,0,1
37.5463675,127.07531535,0.047972821216983,430.814641201914,화양동,4,광나루로 412-2 (화양동),1,0,1
37.54597855,127.07514745,0.0378203601931624,429.48673988585205,화양동,4,광나루로22길 17-1,1,0,1
37.5459206,127.07559625,0.4646099848457319,417.3262121832564,화양동,4,화양동 496-2,0,0,1
37.54634995,127.07489215,0.1980326743037376,449.55263074334687,화양동,4,화양동 499-73,0,0,1
37.54628365,127.0744679,0.1106555967760361,448.26143893523624,화양동,4,화양동 499-73,0,0,1
37.546723400000005,127.0747012,0.0055501776183316,421.800464929361,화양동,4,광나루로 412-2 (화양동),1,0,1
37.54636535,127.087223,0.2312780566433276,124.1151127785665,구의동,3,광나루로37길 3-2 (구의동),1,0,1
37.5472775,127.0909929,1.2567746864178695,169.74874196770773,구의동,3,구의동 113,0,0,1
37.5466017,127.09155995,2.3257269511536887,216.66783314151309,구의동,3,구의동 668-7,0,0,1
37.5474737,127.0923414,1.1974609846391704,276.1593159248022,구의동,3,천호대로 716,1,0,1
37.546723400000005,127.0747012,0.0055501776183316,421.800464929361,화양동,4,광나루로 412-2 (화양동),1,0,1
37.5473589,127.0858747,0.9815743390881042,153.568481054931,구의동,3,구의동 612-40,0,0,1
37.5475864,127.08610745,0.0150565956049975,142.58625889931398,구의동,3,구의동 617-45,0,0,1
37.54816655,127.0858062,1.0001881848657974,164.90208160626202,구의동,3,자양로35길 37-6 (구의동),1,0,1
37.54735685,127.0883418,0.691875184800217,118.70374081974043,구의동,3,구의동 128-5,0,0,1
37.54772414999999,127.0878467,1.710171946982067,143.30997212208314,구의동,3,구의동 128-4,0,0,1
37.547960149999994,127.09000655,2.1273529022185924,167.02377256502925,구의동,3,구의동 113,0,0,1
37.5472775,127.0909929,1.2567746864178695,169.74874196770773,구의동,3,구의동 113,0,0,1
37.5472791,127.0897312,1.9472311350259224,114.9258749943456,구의동,3,구의동 113,0,0,1
37.54827425,127.0908456,0.918879700706082,217.0371720328726,구의동,3,구의동 113,0,0,1
37.5479162,127.10643705,0.4605933917957798,316.67677474549583,광장동,6,광장동 337-13,0,0,1
37.54823845,127.08742525,0.0465378238344195,170.68405836376036,구의동,3,구의동 615-20,0,0,1
37.5480067,127.087468,1.8280639747466032,159.68983460203194,구의동,3,구의동 618-17,0,0,1
37.5482193,127.08717345,1.9374644459847852,160.74508319311843,구의동,3,"자양로37길 20 (구의동, 대산 파크빌)",1,0,1
37.547960149999994,127.09000655,2.1273529022185924,167.02377256502925,구의동,3,구의동 113,0,0,1
37.54765,127.08917685,1.105130115340857,134.72185598934666,구의동,3,구의동 113,0,0,1
37.54864935,127.0902899,0.8806701774391742,219.14284122324278,구의동,3,구의동 97-2,0,0,1
37.5483554,127.08944765,2.419085234106912,184.36468710808634,구의동,3,구의동 113,0,0,1
37.54847045,127.0921941,2.0023772846106205,297.9551413078108,구의동,3,구의동 92-1,0,0,1
37.54848095,127.0930946,0.462274417014848,349.4206270249693,구의동,3,천호대로138길 4 (구의동),1,0,1
37.5474737,127.0923414,1.1974609846391702,276.1593159248022,구의동,3,천호대로 716,1,0,1
37.548057850000006,127.0866511,0.5646364443002886,148.51729031036515,구의동,3,구의동 617-45,0,0,1
37.54832765,127.0870183,1.9695004890901209,158.29592336589192,구의동,3,구의동 616-47,0,0,1
37.54843525,127.0868642,2.0574262132858583,153.83365455492023,구의동,3,자양로37길 28 (구의동),1,0,1
37.54843525,127.0868642,2.0574262132858583,153.83365455492023,구의동,3,자양로37길 28 (구의동),1,0,1
37.5486362,127.08657795,1.9220578959768515,149.97196006187806,구의동,3,자양로37길 34,1,0,1
37.54896345,127.09112895,2.222598116690335,273.3680118318642,구의동,3,구의동 97-2,0,0,1
37.54847045,127.0921941,2.0023772846106205,297.9551413078108,구의동,3,구의동 92-1,0,0,1
37.54827425,127.0908456,0.918879700706082,217.0371720328726,구의동,3,구의동 113,0,0,1
37.5490328,127.0916686,0.1250019291389473,283.4066586568075,구의동,3,구의동 90-2,0,0,1
37.54848095,127.0930946,0.462274417014848,349.4206270249693,구의동,3,천호대로138길 4 (구의동),1,0,1
