중점_위도,중점_경도,경사각,최근접_시설의_평균거리,열선여부,행정동,주소,도로명_여부
37.56482255719115,127.0229797,1.8496007766921776,109.33170383174556,1,신당동,중구 다산로44길 107,1
37.546903029543245,127.0705256,0.4769931483492579,284.3342314348276,1,화양동,광진구 군자로 42 (화양동),1
37.54611222132135,126.9852184604605,2.826497043538529,165.29738722966582,1,용산동2가,용산구 소월로20길 10,1
37.55087091194165,126.9639625,7.355880378050007,150.15777742455165,1,서계동,용산구 효창원로104길 3,1
37.54192496,126.9627307695275,5.367792674240363,128.79480051396695,1,효창동,용산구 효창원로72길 6,1
37.53746058,126.9897087863705,12.403928103468136,214.81011809973893,1,이태원동,용산구 녹사평대로46가길 27-40,1
37.55124785937975,127.0195007,8.089923628207924,135.71259385585117,1,금호동3가,성동구 금호산길 34-1,1
37.55771754,127.0240534,3.424052688,154.8511374270938,1,금호동1가,성동구 난계로 61-13,1
37.55221649944415,127.0221712798485,1.0786022202690446,121.36289320031604,1,금호동2가,성동구 무수막18길 20-24 (금호동2가),1
37.54722547391065,127.02306853435452,5.384122983432661,117.6680611930524,1,금호동4가,성동구 독서당로46길 34,1
37.55648000657385,127.017992,3.364894943883054,143.16748094393347,1,금호동2가,"성동구 금호로 173 (금호동2가, 신금호파크자이)",1
37.54598350308615,127.0177961280055,2.451595749613354,91.91344492,1,금호동4가,성동구 독서당로 251 (금호동4가),1
37.54990693296135,127.0316343,7.221877333,146.55005211949202,1,응봉동,성동구 독서당로62길 43,1
37.54074137795335,126.9964083569165,6.256560296921926,418.39271758763135,1,이태원동,용산구 회나무로44길 2 (이태원동),1
37.54078345,127.0123231256145,5.883975081159109,52.659984273871146,1,옥수동,성동구 한림말길 10-20 (옥수동),1
37.549542918902645,127.0929065,15.071674281075127,117.73967894891386,1,구의동,광진구 천호대로137길 9,1
37.55386462234735,127.0790153392065,1.0376219652323386,270.53229539826236,1,능동,광진구 능동로30길 19,1
37.56145775,127.0440246224815,1.1860719493976837,56.50436565403163,1,사근동,성동구 마조로 42,1
37.55845817,127.0291931652705,2.325086116171585,173.59601837384176,1,행당동,성동구 행당로 79,1
37.56296541716195,127.0268551740455,11.648818916856143,119.32785712147566,1,하왕십리동,성동구 왕십리로31길 20,1
37.546795492412855,127.0110345,8.261112217403037,138.07059794677005,1,옥수동,"성동구 매봉길 50 (옥수동, 이편한세상옥수파크힐스)",1
37.54313461240575,127.0157191707565,5.962371956240367,184.8169530927291,1,옥수동,성동구 한림말3길 24,1
37.54187180124965,127.0154963379545,1.5636956214572508,188.9874270283391,1,옥수동,성동구 한림말길 43,1
37.55648000657385,127.017992,3.364894943883054,143.16748094393347,1,금호동2가,"성동구 금호로 173 (금호동2가, 신금호파크자이)",1
37.55100953038155,127.0214074,0.6018018636007926,89.83913115,1,금호동3가,성동구 금호산8길 14,1
37.55269066,127.0289737,9.886569535,205.7530512263952,1,금호동1가,성동구 독서당로57가길 24 (금호동1가),1
37.54673764998175,127.0154816,3.0702271692000647,137.22137654173622,1,금호동4가,성동구 매봉길 24,1
37.550026879505594,127.1090879755815,2.0232365375308774,149.85342727871677,1,광장동,광진구 아차산로78길 10,1
37.56741213,127.0891459,10.197796384587932,242.42700053323415,1,중곡동,광진구 용마산로28길 51,1
37.56348653126745,127.08783597264848,7.969262222131024,143.27439333797298,1,중곡동,광진구 용마산로22길 12 (중곡동),1
37.55427821652225,127.0955398963215,7.338556244874387,201.6055268,1,구의동,광진구 영화사로16길 12-3 (구의동),1
37.555631364795005,127.0942128031525,7.914002240169151,263.81322959392253,1,중곡동,광진구 영화사로9가길 6-14,1
37.55541595784625,127.0944676,8.188607414908722,275.5602678336596,1,구의동,"광진구 영화사로11길 22 (구의동, 상평그린빌)",1
37.553531132256694,127.0952918370715,13.525123850644082,182.2080801782246,1,구의동,광진구 영화사로16가길 24,1
37.570717843083955,127.087272,10.753974802127637,271.02248753558797,1,중곡동,광진구 용마산로36길 18,1
37.56197147736315,127.0861032830015,2.3847618838328875,85.70636842053774,1,중곡동,"광진구 능동로48길 65 (중곡동, 다우하우스)",1
37.55003628463985,127.0956949528745,5.920823350048385,121.01359563755022,1,구의동,광진구 자양로44길 81,1
37.53335181853135,127.0772135,0.079489263,111.3292646728442,1,자양동,광진구 자양로13다길 51 (자양동),1
37.53227455,127.0840530066055,0.4960027993419071,108.18654431742108,1,자양동,광진구 뚝섬로59길 5,1
37.56993399532735,127.0873683486275,9.454662821570643,300.1233094115096,1,중곡동,광진구 용마산로32길 17-12,1
37.55359822,127.0204601,5.327313390063389,108.13460453925248,1,금호동2가,성동구 무수막길 86,1
37.55391555609245,127.03247699520053,10.046398639955108,182.80293752218336,1,행당동,성동구 독서당로 441,1
37.56296541716195,127.0268551740455,11.648818916856143,119.32785712147566,1,하왕십리동,성동구 왕십리로31길 20,1
37.59427746,127.0018948273605,9.946804760241688,155.1809068862446,1,성북동,성북구 성북로14가길 9 (성북동),1
37.606398950268456,127.0011494,5.266272190279748,179.02933742832457,1,정릉동,성북구 정릉로12길 44-5,1
37.61923374515475,127.0023097,5.367581012802303,387.1542768869748,1,정릉동,성북구 보국문로32길 53,1
37.59341971877795,127.02145577129347,13.880914830268178,213.2100258935361,1,동선동3가,성북구 동소문로26마길 2-1 (동선동3가),1
37.60895826596495,127.0465621562485,5.499411203,114.6425238663306,1,장위동,성북구 장월로5길 19,1
37.60473867864505,127.0209828,5.210819152598911,88.57261472723118,1,길음동,성북구 길음로9길 40,1
37.60127253963195,127.0248694640425,13.634989354150347,186.1511228387248,1,돈암동,"성북구 정릉로44길 13-14 (돈암동, 서라벌맨션)",1
37.606201976780255,126.9979135,9.321516824171828,427.5393714169612,1,정릉동,성북구 정릉로10다길 25,1
37.61147746974175,126.9990879868285,8.618132711765437,246.36431093284176,1,정릉동,성북구 정릉로 77,1
37.61491496045165,127.0109274863905,10.578184100276957,85.36640575718532,1,정릉동,성북구 솔샘로24길 15,1
37.59979712,127.0321325548635,2.5965256496068942,48.73172044818186,1,종암동,성북구 종암로25길 17,1
37.56961274205355,127.0615038,2.1183875331810373,111.86360683968128,1,답십리동,동대문구 한천로11길 10-1,1
37.5795459,127.06319328595252,9.368624972162548,86.81159242,1,전농동,동대문구 사가정로 191-1 (전농동),1
37.59895361795735,127.0543784927535,4.390835311821135,339.3547483614483,1,이문동,동대문구 천장산로9길 60,1
37.59248996,127.1012928,2.9784891605683192,152.3105770431422,1,망우동,중랑구 용마공원로10가길 11,1
37.582613028355354,127.0888108,1.0618388363255271,224.8772322615573,1,면목동,중랑구 면목로 344,1
37.572022045815146,127.0849734,6.131382170066187,93.14695920117356,1,면목동,"중랑구 답십리로85길 18 (면목동, 삼우빌라)",1
37.575755730700095,127.0871851,8.05357722,192.42259420839147,1,면목동,중랑구 면목로30길 25-5,1
37.57165215800485,127.08723627361452,11.999510930332027,146.5813544196034,1,면목동,중랑구 용마산로40길 20,1
37.57447703147885,127.0877446,6.635672463579944,143.8655987494078,1,면목동,중랑구 용마산로45길 60 (면목동),1
37.591966369257904,127.0972001482495,1.609608485742756,111.42260121748328,1,망우동,중랑구 용마산로99길 13,1
37.59276383018185,127.0973178,0.6333045971822316,134.64225545734593,1,망우동,중랑구 봉우재로64길 49,1
37.59297233874375,127.0956411,1.416759690358523,117.05208361895993,1,망우동,중랑구 봉우재로58길 38,1
37.60567811,126.99873517516347,6.329489769432777,287.0911157589275,1,정릉동,성북구 정릉로10길 89 (정릉동),1
37.59602598919995,127.01455808745352,4.2223863620080495,91.37173852703368,1,동소문동7가,성북구 동소문로15길 110 (동소문동7가),1
37.58441779613485,127.0177611,2.967818405024469,137.51799933229722,1,보문동3가,성북구 지봉로20길 8,1
37.56084989119075,127.02576191688748,7.069166605407872,126.62790733498376,1,하왕십리동,성동구 난계로 114-31,1
37.54299979,127.0159831311685,4.9344488052594055,192.28988221211583,1,옥수동,성동구 한림말1길 17-14 (옥수동),1
37.54060812294945,127.0103745,11.877009693441057,155.79670582429335,1,옥수동,성동구 독서당로39길 38,1
37.546795492412855,127.0110345,8.261112217403037,138.07059794677005,1,옥수동,"성동구 매봉길 50 (옥수동, 이편한세상옥수파크힐스)",1
37.557610618663205,127.0238943598915,3.6855713320658854,154.8511374270938,1,금호동1가,성동구 행당로1길 13,1
37.58617335133145,127.0671778,1.3302394048766426,226.7936995485669,1,휘경동,동대문구 한천로49길 32,1
37.56973844,127.0527327,0.2439154183637609,165.7046136946904,1,답십리동,동대문구 사가정로2길 56,1
37.58030052,127.0547466,0.5025958386126698,149.8556862947873,1,전농동,동대문구 전농로23길 17,1
37.59957664,127.0036536966715,12.237079086090436,409.97296650120813,1,정릉동,성북구 북악산로1다길 44,1
37.603828639358696,126.99797594228848,9.012372855886642,564.2902588647341,1,정릉동,성북구 정릉로 57-99 (정릉동),1
37.60065076,127.0109639003845,1.9113512194493731,175.90557701517508,1,정릉동,성북구 아리랑로5길 151-14 (정릉동),1
37.59585189448135,127.0127452854455,9.967547660731572,116.47428996729408,1,돈암동,성북구 성북로4길 52,1
37.60683506740505,127.0016682492855,5.793486807536978,167.58160815485948,1,정릉동,성북구 정릉로12길 41,1
37.59973262748195,127.0145086,4.380648929668787,126.81176154865132,1,돈암동,성북구 아리랑로12길 15,1
37.60215862326755,127.0302401255945,0.5449542733146483,147.42415304477052,1,종암동,"성북구 종암로21길 127 (종암동, 아이파크 종암동)",1
37.59032026957275,127.0080632,7.6568420501483745,168.8969861115376,1,동소문동1가,성북구 동소문로 21-18 (동소문동1가),1
37.61145744844115,127.0147626,7.136748612138217,171.32170692753553,1,정릉동,성북구 길음로15가길 25,1
37.601247960600006,127.0148541,6.381826273678355,153.82915183850815,1,정릉동,성북구 북악산로 813,1
37.5811579,127.0175667525405,2.292008792784833,225.37919116618792,1,보문동6가,성북구 보문사길 112,1
37.58074586,127.0180208377345,1.955919203215139,155.11938629358673,1,보문동6가,성북구 보문사길 111,1
37.60329158,127.02061356384952,4.302639786481595,157.2431958362453,1,길음동,성북구 길음로9길 50,1
37.6006212,127.0194145109865,2.326204773623841,181.5721302679682,1,정릉동,성북구 정릉로40길 33 (정릉동),1
37.61006132401975,127.0100148,5.583198880305091,156.9770005608491,1,정릉동,성북구 보국문로14길 5-3,1
37.576602542627896,127.0875957015835,7.557117780463749,189.50687920549657,1,면목동,중랑구 면목로30나길 19 (면목동),1
37.58693214,127.05019992987953,3.2660063456346404,98.66335993,1,청량리동,동대문구 제기로33길 29,1
37.48763978,126.9756002424465,4.264280853577597,144.16729472107588,1,사당동,동작구 사당로23나길 30 (사당동),1
37.51593572961505,127.0225832505975,5.518334154711482,398.63973433388776,1,논현동,강남구 도산대로8길 17-3,1
37.53637484204515,126.852145,5.169566292632947,228.21336569954937,1,화곡동,강서구 곰달래로35길 135,1
37.53216004,126.8502802980925,1.3626639447115363,108.69064773826976,1,화곡동,"강서구 강서로12길 68 (화곡동, 신성그린빌)",1
37.53602831,126.85116861130852,8.274351247654684,243.74589062248825,1,화곡동,강서구 강서로18아길 21 (화곡동),1
37.541528311708646,126.8509087976135,2.539515586,74.84531261313921,1,화곡동,강서구 초록마을로 75,1
37.53994113371675,126.8458387186985,2.274977776827873,85.00834324119924,1,화곡동,"강서구 까치산로4길 75-21 (화곡동, 황제파크빌)",1
37.48168839261585,126.8906189,0.976499384,104.08007800976934,1,가리봉동,구로구 남부순환로105라길 25-10,1
37.48856948,126.8395307,0.9816008011183552,70.93033522982591,1,오류동,구로구 오류로 41-1 (오류동),1
37.48982335,126.83327327089548,0.9974151896577568,153.37159701015835,1,오류동,구로구 오리로13길 8-4 (오류동),1
37.487601505925255,126.8864039814265,0.3988343979803224,98.94053084,1,구로동,구로구 구로동로18길 34-3,1
37.486561918519655,126.8857379855535,0.091674048,92.95477119577848,1,구로동,구로구 구로동로12길 4-22,1
37.53690151,126.85073516545752,8.748733846128355,241.20139648240456,1,화곡동,강서구 곰달래로35길 163,1
37.46523672209299,126.8948891176455,0.4448889753516614,93.84345470554884,1,독산동,금천구 범안로16길 24-7,1
37.44650256296355,126.9041727985275,0.9116291779986264,132.61581450096764,1,시흥동,금천구 시흥대로38길 61 (시흥동),1
37.51225089,126.8423927755435,0.5767404663197642,116.33780834900575,1,신정동,양천구 신정로13길 35,1
37.63978359767905,127.052876,7.474651856148544,490.6967138,1,월계동,노원구 마들로5길 25,1
37.62024653356285,127.06192836690248,6.875068164330298,136.75866155957846,1,월계동,"노원구 석계로13길 17 (월계동, 해인베스트빌)",1
37.5940738,126.9078776,0.969518907,147.5423142904556,1,신사동,은평구 은평터널로 169,1
37.59327005,126.922517,5.568001550838881,220.3207059794874,1,응암동,은평구 응암로22길 39,1
37.61121966,126.9378044655645,4.476451549235407,119.02428685386708,1,불광동,은평구 진흥로 265,1
37.58964753607875,126.9211881,4.815246360281085,144.52696786145196,1,응암동,은평구 백련산로 37,1
37.604281485383495,126.9355906557645,10.842701306201327,171.4642612057734,1,녹번동,은평구 통일로 630,1
37.60242593,126.9361442,4.826121579145648,171.4642612057734,1,녹번동,"은평구 통일로 610 (녹번동, 힐스테이트녹번)",1
37.487120633284704,126.9679431835605,7.148886087138562,129.98811987554117,1,사당동,"동작구 사당로 165 (사당동, 대아아파트)",1
37.59505731134765,126.9335365,11.336667346830822,260.96246059259363,1,홍은동,서대문구 연희로41라길 13,1
37.452690149915895,126.9174437671565,13.924262673460484,160.5851658436194,1,시흥동,금천구 탑골로 84,1
37.53551594,126.8544473,13.090394326516009,141.86018290782516,1,화곡동,강서구 등촌로13아길 90,1
37.516934844369445,127.0443859,2.526653432948647,199.3694562,1,삼성동,"강남구 학동로64길 14 (삼성동, 현대아파트 101동)",1
37.504822810372104,127.0520323170235,1.0077743808418396,100.04189282341238,1,대치동,강남구 테헤란로 416 (대치동),1
37.50167766854855,127.0633796,4.363453181086735,197.38290253121627,1,대치동,강남구 도곡로93길 23,1
37.50623646245445,127.0272818603695,7.625868404061218,206.42293781569597,1,논현동,강남구 봉은사로7길 11,1
37.49772227,127.0956114,0.111402028,131.0573058976511,1,삼전동,송파구 삼학사로 11,1
37.55206901,127.1433011,0.2646542536844417,162.67501083128693,1,명일동,강동구 양재대로145길 14 (명일동),1
37.551696525447355,127.1432700268985,0.3485157689245313,139.41301867834466,1,명일동,강동구 양재대로143길 10,1
37.55127537,127.1432195,0.5214365151789907,123.32701710600618,1,명일동,강동구 양재대로141길 14 (명일동),1
37.51093044,126.9009055414475,0.2400874098231915,97.13229134341734,1,도림동,영등포구 도영로 66,1
37.47017039888085,126.906653,0.3124411886086811,188.4501080403197,1,독산동,금천구 독산로78다길 52,1
37.53775494,126.8506737,5.538850433034051,70.92397773674256,1,화곡동,강서구 초록마을로 122,1
37.464116718803055,126.9064109923425,2.916037505139817,147.2293498226607,1,독산동,"금천구 독산로58라길 22 (독산동, 한신빌)",1
37.57983452,126.9510828131115,8.817721535,186.71855274818768,1,홍제동,서대문구 통일로 321,1
37.59202139,126.9496178457355,7.753903232996845,259.15307928260034,1,홍제동,서대문구 문화촌길 6-24,1
37.59330838,126.9332873,11.570171704404604,125.23419696551788,1,홍은동,"서대문구 연희로41가길 91-3 (홍은동, 스위스파인빌)",1
37.54904818208619,126.95062171265248,0.3739497052971488,145.26737367200863,1,공덕동,"마포구 마포대로11길 84 (공덕동, 현대상가)",1
37.54822418,126.9256109,6.327958261008489,205.7524162468817,1,상수동,마포구 독막로 109,1
37.56904252954645,126.9059733834545,0.2290158640206375,150.45545519381776,1,성산동,마포구 월드컵북로 210 (성산동),1
37.535853472603804,126.9499419,0.492199442,121.76133894416871,1,산천동,용산구 새창로8길 157,1
37.53973817437345,126.9542043,0.9607644106929468,114.40179043307973,1,도화동,마포구 새창로 52,1
37.54674950378365,126.9371397,1.9694978104054168,161.12012726234997,1,신수동,마포구 독막로28길 7,1
37.580257926283096,126.8101374830765,4.312989775,204.4116974970675,1,방화동,강서구 금낭화로 222,1
37.5516209,126.8558269,4.703135393006121,215.99846404598543,1,화곡동,강서구 화곡로58길 92,1
37.569506597074195,126.9252776,7.306690290736986,355.53278530990394,1,연희동,서대문구 연희로11마길 63 (연희동),1
37.55866374,126.9461247,10.611348201881269,291.9344832170786,1,대현동,서대문구 이화여대2다길 27 (대현동),1
37.57728174146981,126.906284,0.9135663413081956,112.82143810014172,1,북가좌동,서대문구 수색로8길 72 (북가좌동),1
37.65203583610085,127.0224337,6.230445984392912,248.4622196,1,쌍문동,"도봉구 우이천로38나길 28 (쌍문동, 대우그린빌리지)",1
37.65269330153835,127.03417476651548,5.909314486909449,116.77325023230084,1,쌍문동,도봉구 도봉로121길 44,1
37.65201046792725,127.0304871,0.4734896559477655,146.4303892,1,쌍문동,도봉구 노해로 201-23,1
37.65065567,127.0269275,0.650138427,86.77239940252761,1,쌍문동,도봉구 노해로45길 26,1
37.65290297431535,127.0217816737285,8.782954665,240.08839726777535,1,쌍문동,도봉구 우이천로38나길 50,1
37.65151656908705,127.02439728812148,4.913476745538846,84.80659078121317,1,쌍문동,도봉구 우이천로32길 67,1
37.65152849,127.0257544649635,3.7355203683991194,174.96686718204387,1,쌍문동,도봉구 우이천로32길 88,1
37.65140273,127.02629914532052,4.159334538340484,157.08270322058098,1,쌍문동,도봉구 노해로45길 38-10,1
37.65534826,127.0298974,3.142058833982091,238.51528067472472,1,쌍문동,"도봉구 시루봉로2길 22 (쌍문동, 쌍문6차한양아파트)",1
37.65410172,127.0358247152885,3.0824443760892675,224.11205039998464,1,쌍문동,"도봉구 도봉로127길 31-3 (쌍문동, 효성하이츠빌라)",1
37.65168649,127.0334374499765,7.245961522138181,80.40481528671383,1,쌍문동,"도봉구 노해로57길 10-4 (쌍문동, 대영타운5차)",1
37.53965456032659,126.8729160710725,8.880591775,242.6222797559688,1,목동,양천구 목동중앙본로2길 46-44 (목동),1
37.53389845874245,126.8290890824025,2.523216231751233,73.48445633267897,1,신월동,양천구 남부순환로 380 (신월동),1
37.51563138945405,126.8515585306875,5.127881774688401,153.1652720112457,1,신정동,양천구 중앙로25길 24-1,1
37.50840488750645,126.8500927,3.537470316118278,202.9840148630924,1,고척동,구로구 중앙로15길 162,1
37.53763973149845,126.8265602665785,11.458182443603771,103.79677115020786,1,신월동,양천구 남부순환로 326-1,1
37.54613276,126.8789799,1.1327070466092015,238.79261233549573,1,목동,양천구 목동중앙북로24길 1-16,1
37.51988657099895,126.8483092,1.7840384132147205,135.49662485788753,1,신월동,"양천구 중앙로29길 61 (신월동, 신정뉴타운롯데캐슬)",1
37.47092259643395,126.9065249253995,8.020566073718138,189.3126201840797,1,독산동,금천구 독산로80가길 29,1
37.524772815838304,126.8573296,0.4933696105510677,76.85388344075379,1,신정동,양천구 은행정로13길 16-1,1
37.47092259643395,126.9065249253995,8.020566073718138,189.3126201840797,1,독산동,금천구 독산로80가길 29,1
37.47511847724315,126.90586,2.7788683815194015,218.56455624649635,1,독산동,금천구 독산로54길 288 (독산동),1
37.59077558488565,126.9529612026385,9.649954203966123,487.4893833243344,1,홍제동,서대문구 문화촌길 113-5 (홍제동),1
37.63563574540265,127.04285231028352,12.604507091302974,135.4048018866483,1,창동,도봉구 덕릉로60길 109-60,1
37.65123328068795,127.029785,4.875245065702306,154.3396958706322,1,쌍문동,도봉구 노해로49길 6,1
37.64820461,127.02946973072552,0.1817633181343964,168.82778326059946,1,쌍문동,도봉구 노해로44길 42,1
37.60369044700805,126.9493853,4.966757948683427,172.02623105514402,1,홍은동,서대문구 홍은중앙로 151,1
37.57754469,126.9373586082515,8.803532251,192.5293472,1,연희동,서대문구 연희로36길 32 (연희동),1
37.579014530057606,126.9302208,6.787006323391453,95.97613820383916,1,홍은동,서대문구 명지길 19 (홍은동),1
37.56402399,126.9521759,13.77268297350501,160.82754105906596,1,북아현동,서대문구 북아현로19길 20-7 (북아현동),1
37.58368192,126.9262468,8.138797221176267,136.71944378539916,1,홍은동,"서대문구 가좌로 122-20 (홍은동, 동원빌라)",1
37.55882463,126.9407099914595,2.3728972817999083,322.53616404566696,1,창천동,서대문구 신촌역로 41-6,1
37.538127262948905,126.8704587,1.0104244497405823,159.51481389281685,1,목동,"양천구 목동중앙본로1길 11 (목동, 목4동현대아파트)",1
37.53389659409185,126.8684403,0.5344790383136658,156.67133472842778,1,목동,양천구 목동중앙서로 37,1
37.544471167843554,126.8671528,2.396854380427472,69.51745717919881,1,목동,양천구 목동중앙북로8길 111,1
37.523036759919805,126.8278800215665,6.879731995511072,253.7843704,1,신월동,양천구 지양로 139,1
37.50764549,126.8648549,1.8869763292668291,122.9959601,1,신정동,양천구 목동남로2길 21-4 (신정동),1
37.65051335058055,127.03031378119248,3.2143755988910376,140.0100089151229,1,쌍문동,도봉구 노해로 198-6 (쌍문동),1
37.651462507031894,127.03294293983647,4.484192006592826,113.23206723760173,1,쌍문동,도봉구 노해로 223-5,1
37.640579184349704,127.0410645,1.4960133656476204,69.23046754424271,1,창동,도봉구 덕릉로62길 13,1
37.63474136,127.0430416,8.295048059379026,184.1412645,1,창동,도봉구 덕릉로60길 135-7 (창동),1
37.6232471,127.0147548812235,8.837794708986946,152.51939217709784,1,미아동,강북구 인수봉로12길 35,1
37.62529916004025,127.01569738020252,5.422849220348099,204.74700073014816,1,미아동,강북구 솔매로 30-2 (미아동),1
37.62683863,127.0286678,1.006561706501662,126.52405251843422,1,미아동,강북구 도봉로 131-1 (미아동),1
37.62481764673975,127.0300232028745,0.047516225,145.78992240148028,1,미아동,강북구 도봉로46길 44,1
37.63487284,127.0283422,0.2403471425473329,128.09372631338002,1,번동,강북구 도봉로 316-1 (번동),1
37.61765012,127.03366849946848,4.805893757523165,64.06886723125713,1,미아동,"강북구 오현로9길 25 (미아동, 우성그린맨션)",1
37.61823918,127.0155657,6.1686436370807884,102.96094888750886,1,미아동,강북구 삼양로27길 95,1
37.61633004118405,127.0175991,2.907437396089041,135.87054827609322,1,미아동,강북구 삼양로19길 113,1
37.49819223,127.0493878,1.4271176611245604,170.12365728389648,1,역삼동,강남구 선릉로69길 20,1
37.55145291,127.1101786066175,10.78626200697942,278.8415951387608,1,광장동,광진구 아차산로78길 56,1
37.50020126181185,127.0327566,4.457941781450524,212.34933335007184,1,역삼동,강남구 테헤란로 131,1
37.505043172801294,127.0282248,3.002420944506608,253.49438293942913,1,역삼동,강남구 봉은사로 120 (역삼동),1
37.560363766600005,127.0242553,0.5871528505879899,127.2912162167363,1,하왕십리동,성동구 난계로 100,1
37.58514021091305,127.0229828704615,1.4678725471577954,188.38277538732905,1,안암동3가,"성북구 고려대로14길 28 (안암동3가, 대광빌라)",1
37.59054285513685,126.9933131239945,11.724226647768818,219.44534011353568,1,명륜3가,종로구 명륜길 88,1
37.62352156161925,127.0317981312175,9.463053731986792,237.1546979538338,1,미아동,강북구 오패산로52가길 1,1
37.586457012870255,126.9416021141115,10.42537770195281,228.5911466899328,1,홍제동,서대문구 통일로39다길 23-11,1
37.50865259,126.9458946,14.33610425333347,113.14493226278869,1,노량진동,동작구 만양로11길 8 (노량진동),1
37.49882124,126.9459204943165,10.391737207178716,25.857052691129656,1,상도동,"동작구 양녕로30길 21 (상도동, 아림빌리지)",1
37.50051945,126.9365001934945,0.6038848459844887,78.78005163215389,1,상도동,동작구 성대로21길 57,1
37.4777896,126.9384802,7.068657394692614,212.95063968616023,1,신림동,관악구 쑥고개로1길 8,1
37.46524331,126.9376287,8.954069042957384,108.8648488907647,1,신림동,관악구 대학18길 9,1
37.56311622,127.0271465072945,9.004845464572565,142.24279353121415,1,하왕십리동,성동구 왕십리로31길 20,1
37.48974911529345,126.94180384226952,7.862000957451269,105.26884045105756,1,봉천동,관악구 국회단지19길 5 (봉천동),1
37.461610689800494,126.9158099825685,4.541160117780438,145.10526445408817,1,신림동,관악구 난향3길 42,1
37.48806357625935,126.9586422,3.5712218565721217,102.0001925633829,1,봉천동,관악구 청림2길 2 (봉천동),1
37.483789343533246,126.9432694,1.7197345076564647,38.64999601404076,1,봉천동,관악구 봉천로 387,1
37.479806561923496,126.9637399,7.886318803544238,242.86894582708783,1,봉천동,"관악구 솔밭로7길 16 (봉천동, 낙성대현대홈타운아파트)",1
37.47372643989045,126.9804718,8.292035202697113,218.59663724198504,1,남현동,관악구 승방6길 2 (남현동),1
37.47568665238735,126.9239429,6.185089780707091,200.9845440470214,1,신림동,"관악구 법원단지길 127-2 (신림동, 스카이빌)",1
37.477006992582005,126.9304433381975,8.330634482,245.9241036,1,신림동,관악구 문성로38길 37-3,1
37.46541520359075,126.9371616,14.063069995521946,103.29866540318032,1,신림동,"관악구 대학18길 6 (신림동, 금호타운)",1
37.479508800415104,126.9342588,14.488851004841944,224.33827206456323,1,신림동,관악구 신림로48길 17-16,1
37.48398936055701,126.9366908512655,8.823783959725496,162.30093265782023,1,신림동,관악구 남부순환로198길 10,1
37.487422617673346,126.9340741561875,6.469877679438916,213.45477863586856,1,봉천동,관악구 봉천로21길 11,1
37.47441109,126.9621531,1.068158002076533,191.18878561880464,1,봉천동,관악구 낙성대역6길 17-3,1
37.55481984883925,127.0331210953215,6.004418785180271,235.04334026054136,1,행당동,성동구 독서당로 441,1
37.5558685,127.0224954812515,7.119887127,159.32167554931195,1,금호동1가,성동구 행당로 27,1
37.485425317988955,127.0348448,4.471910662875516,101.9629791862852,1,도곡동,강남구 남부순환로351길 8 (도곡동),1
37.51404396,127.02099783428348,10.65182504435078,400.7125699159927,1,논현동,강남구 강남대로140길 7,1
37.5148572,127.053165,5.2444824677755815,146.1741726453652,1,삼성동,강남구 삼성로112길 11 (삼성동),1
37.51826496,127.06127935999852,7.348232487906857,240.74255568078493,1,삼성동,강남구 영동대로118길 43-6,1
37.51006598,127.0318624,3.837313478734844,201.2341085885655,1,논현동,강남구 논현로119길 5 (논현동),1
37.51208585,127.0310459,0.80343649,204.15348543155056,1,논현동,강남구 논현로123길 4-1 (논현동),1
37.51327917607545,127.0359866845735,8.713978374242672,322.7929523258436,1,논현동,강남구 언주로 634 (논현동),1
37.51247260828855,127.0323655,4.868077710166401,282.39895731609363,1,논현동,"강남구 논현로124길 7 (논현동, 논현 아트빌)",1
37.521158453136195,127.0452785,0.7996270131949513,194.6271683918453,1,청담동,강남구 도산대로70길 25,1
37.528373848749595,127.0482638,1.1380980412154595,372.54546453315663,1,청담동,"강남구 압구정로75길 40 (청담동, 엘지빌라)",1
37.55663396273415,127.02769826051347,4.765056604274437,116.03623418308668,1,행당동,성동구 행당로 75,1
37.50392569,127.0295695,2.6148732635362597,268.8999028931049,1,역삼동,강남구 봉은사로18길 37,1
37.50289574359305,127.033156,1.4894020180123386,154.17641497065344,1,역삼동,강남구 논현로97길 30 (역삼동),1
37.50954082,127.0308739,1.2860491407752055,168.56522310473443,1,논현동,"강남구 학동로18길 69 (논현동, 다세대주택(4세대))",1
37.56612644,127.0884568,3.1687776085933375,138.22810271130157,1,중곡동,광진구 용마산로22길 76,1
37.51802924,127.0390482,4.424887672647473,180.45677234197495,1,논현동,강남구 선릉로133길 22 (논현동),1
37.51118845,127.0496311308455,7.044169015223667,223.04227780121064,1,삼성동,강남구 봉은사로68길 6-3 (삼성동),1
37.46420753356935,127.1067292,2.4205782553777633,174.97346573350433,1,세곡동,강남구 헌릉로622길 10 (세곡동),1
37.47207559,127.0951506,3.687039094968143,120.8908989659224,1,자곡동,강남구 자곡로 106 (자곡동),1
37.53488135,127.0094591453005,3.089593822879781,213.48110712800153,1,한남동,용산구 한남대로20길 47,1
37.54610403065525,127.0224373865435,4.096997277361944,117.6680611930524,1,금호동4가,성동구 금호로1길 25,1
37.54545969035845,127.0149575,4.493996017,145.75878548503732,1,옥수동,성동구 매봉길 15,1
37.505454569010496,127.0295344848915,4.673227747802159,255.49599134742888,1,역삼동,강남구 봉은사로 134,1
