Unnamed: 0,도로명,도로 종류,시작점_위도,시작점_경도,종료점_위도,종료점_경도,중앙점_위도,중앙점_경도,시작점_고도,종료점_고도,고도의_차이,경사각,도로_길이,터널 여부,교량 여부,서비스 도로 여부,도로 ID,속도 제한,차선 수,일방통행 여부,교차로 여부,최근접_시설들_거리,최근접_시설의_평균거리
787,뚝섬로44길,주거지 도로,37.5307434,127.0757161,37.5314716,127.0759258,37.531107500000005,127.07582095,14.51980209350586,15.13011455535889,0.6103124618530309,0.4210092664600699,83.05683908338352,,,,174373416,,,,,"57.13736212225069 ,54.045516862793214 ,96.29152182360252 ,135.05377134740905 ,157.4192611850433",99.98948666821975
788,"['자양번영로2길', '뚝섬로44길']",주거지 도로,37.5307434,127.0757161,37.5304743,127.0753156,37.53060885,127.07551585,14.51980209350586,14.5891695022583,0.0693674087524414,0.0595219411661147,66.772995800205,,,,"[174373418, 789794087]",,,,,"38.27742968464297 ,47.05663390973479 ,118.76066336388472 ,117.25300401128499 ,168.63131614736204",97.9958094233819
789,"['자양번영로2길', '뚝섬로44길']",주거지 도로,37.5307434,127.0757161,37.5303628,127.0759588,37.5305531,127.07583745,14.51980209350586,14.28300380706787,0.23679828643799,0.2062827485699787,65.77129634373172,,,,"[789794088, 174373418]",,,,,"40.13711938791223 ,70.44781170251136 ,89.76197951533489 ,115.75103085262245 ,193.23823378721406",101.86723504911899
790,뚝섬로52나길,주거지 도로,37.5307969,127.0795012,37.5308173,127.0794522,37.5308071,127.0794767,19.31564903259277,18.78668212890625,0.5289669036865199,6.186301123600563,4.880089988988471,,,,172059001,,,,,"161.3226395302868 ,226.25139547577035 ,258.4792977049671 ,257.44861253044496 ,290.6615998439725",238.83270901708835
791,뚝섬로52나길,주거지 도로,37.5307969,127.0795012,37.5302862,127.0793259,37.530541549999995,127.07941355,19.31564903259277,16.38249969482422,2.933149337768551,2.853146721087969,58.85366564912935,,,,174373388,,,,,"191.35516514769603 ,199.0204467173922 ,245.6643928126503 ,261.0712641132599 ,283.2296397012813",236.06818169845596
792,뚝섬로52나길,주거지 도로,37.5307969,127.0795012,37.5307578,127.0797396,37.53077735,127.0796204,19.31564903259277,19.58969879150391,0.2740497589111399,0.730543098753376,21.49228934241748,,,,172059001,,,,,"162.29197129656842 ,220.5520098369027 ,244.47249764828632 ,269.64600919619267 ,277.93065762433366",234.97862912045676
793,뚝섬로52나길,주거지 도로,37.5308173,127.0794522,37.5307969,127.0795012,37.5308071,127.0794767,18.78668212890625,19.31564903259277,0.5289669036865199,6.186301123600563,4.880089988988471,,,,172059001,,,,,"161.3226395302868 ,226.25139547577035 ,258.4792977049671 ,257.44861253044496 ,290.6615998439725",238.83270901708835
794,뚝섬로52나길,주거지 도로,37.5308173,127.0794522,37.5308925,127.079097,37.5308549,127.0792746,18.78668212890625,16.17343521118164,2.61324691772461,4.608606766667267,32.418685645771745,,,,172059001,,,,,"161.12819573398164 ,235.90408508667733 ,243.32725045276348 ,275.8055230624105 ,291.855733352723",241.60415753771122
795,뚝섬로52가길,주거지 도로,37.5308173,127.0794522,37.5313315,127.0797156,37.5310744,127.0795839,18.78668212890625,18.26734924316406,0.519332885742191,0.4821405769409075,61.71411740073325,,,,174373386,,,,,"130.27676931835052 ,253.6658281338185 ,253.58341365658077 ,277.6546048015846 ,297.79544435708664",242.5952120534842
796,뚝섬로52가길,주거지 도로,37.5307942,127.0816045,37.53093,127.0810317,37.5308621,127.0813181,17.19390869140625,16.91882705688477,0.2750816345214808,0.2989618680451125,52.71867527835477,,,,172058995,,1.0,True,,"100.49149842702538 ,170.65009631400605 ,168.72100134402865 ,197.44001307073177 ,180.64913605511825",163.59034904218203
797,뚝섬로52가길,주거지 도로,37.5307942,127.0816045,37.5303765,127.0812896,37.53058535,127.08144705,17.19390869140625,17.32908248901367,0.1351737976074183,0.1355200449939703,57.149284897718914,,,,174373413,,,,,"82.04695307958546 ,138.93742130888901 ,170.8561309695008 ,165.09328375871988 ,232.0716646442022",157.80109075217948
798,자양번영로1길,주거지 도로,37.5308071,127.072148,37.5307699,127.0714687,37.5307885,127.07180835,14.14117813110352,13.84928035736084,0.2918977737426793,0.2785366139397141,60.043735355643136,,,,85960669,,,,,"30.53884733074873 ,264.98783789788047 ,235.49292068865873 ,302.71691982079966 ,335.9469700848677",233.93669916459103
799,자양번영로1길,주거지 도로,37.5308071,127.072148,37.530815,127.0723148,37.53081105,127.0722314,14.14117813110352,14.21816444396973,0.0769863128662109,0.2993574424808448,14.73472860214283,,,,85960669,,,,,"36.65969271983069 ,201.35221362883468 ,278.2222328981401 ,265.32802433488314 ,299.76901898593843",216.26623651352537
800,,주거지 도로,37.5308071,127.072148,37.5303655,127.0719518,37.5305863,127.0720499,14.14117813110352,18.44414138793945,4.30296325683593,4.72475335351026,52.06251609768407,,,,174373380,,,,,"51.81872971410844 ,228.11414567274838 ,293.8193206662592 ,283.9495424983205 ,311.630316187117",233.8664109477107
801,자양번영로1길,주거지 도로,37.530815,127.0723148,37.5308071,127.072148,37.53081105,127.0722314,14.21816444396973,14.14117813110352,0.0769863128662109,0.2993574424808448,14.73472860214283,,,,85960669,,,,,"36.65969271983069 ,201.35221362883468 ,278.2222328981401 ,265.32802433488314 ,299.76901898593843",216.26623651352537
802,자양번영로1길,주거지 도로,37.530815,127.0723148,37.5308158,127.072446,37.530815399999994,127.0723804,14.21816444396973,14.57984924316406,0.3616847991943306,1.7905724112168429,11.569633022905029,,,,85960669,,,,,"46.633406621760024 ,189.8301458110769 ,284.2545839810211 ,252.18608635491967 ,287.01569957472526",211.9839844687006
803,뚝섬로40길,주거지 도로,37.530815,127.0723148,37.5312169,127.0718791,37.53101595,127.07209695,14.21816444396973,14.12143802642822,0.0967264175415092,0.0927395063224274,59.75889750202518,,,,174373422,,,,,"14.461902288474825 ,201.8701502589083 ,252.54060547416879 ,276.65934927707707 ,316.6097992470598",212.42836130913776
804,자양강변길,주거지 도로,37.5309372,127.0699808,37.5311983,127.0689698,37.53106775,127.0694753,14.06901168823242,14.32627964019775,0.2572679519653302,0.1572156811003473,93.75865533394604,,,,85960683,30.0,1.0,True,,"243.59730763225295 ,217.06255202533478 ,419.55624185097395 ,432.83016955928616 ,445.0259652117682",351.6144472559232
805,,주거지 도로,37.5309372,127.0699808,37.5316769,127.0705122,37.531307049999995,127.0702465,14.06901168823242,13.70521259307861,0.3637990951538103,0.2146727310665983,97.0968930327854,,,,174373406,,,,,"151.89305177060112 ,194.89953197032378 ,395.9871053625446 ,400.2422244908067 ,417.6506347034777",312.13450965955076
806,자양로5길,주거지 도로,37.5308984,127.0835521,37.5304804,127.083801,37.5306894,127.08367655,16.50738906860352,17.33263206481934,0.8252429962158203,0.9198032623404632,51.40107752898705,,,,174373376,,,,,"37.825023750696104 ,87.01942999484406 ,106.97299406773523 ,116.34540303471938 ,167.23924918098322",103.0804200057956
807,자양로5길,주거지 도로,37.5308984,127.0835521,37.5307408,127.082568,37.5308196,127.08306005,16.50738906860352,16.44358825683594,0.0638008117675781,0.0412547555239154,88.60836928104838,,,,85960674,,,True,,"41.699343149717485 ,58.50719658449797 ,68.93288987678366 ,149.5227420810292 ,146.82438749002372",93.0973118364104
808,뚝섬로52가길,주거지 도로,37.53093,127.0810317,37.5310178,127.0807446,37.5309739,127.08088815,16.91882705688477,16.9367790222168,0.0179519653320312,0.0379073619740306,27.133824245480863,,,,172058995,,1.0,True,,"140.32353002219654 ,164.89836632839643 ,203.50284999690535 ,202.1519400817198 ,250.7215606311911",192.31964941208184
809,뚝섬로52가길,주거지 도로,37.53093,127.0810317,37.5305113,127.080828,37.53072065,127.08092985,16.91882705688477,17.1977710723877,0.2789440155029297,0.3202688855850397,49.902282333733275,,,,174373372,,,,,"129.24957950078317 ,190.9743071611591 ,180.3991896917951 ,225.25845694169672 ,206.21619835272259",186.41954632963134
810,자양번영로4길,주거지 도로,37.5310061,127.0782696,37.5309982,127.0783023,37.53100215,127.07828595,16.09292221069336,16.08632850646973,0.0065937042236292,0.1253313906980082,3.0143351853066225,,,,85960678,,,,,"173.1040183674237 ,195.30356109159254 ,203.6905880566323 ,287.54360878584936 ,253.84790210664266",222.69793568162814
811,자양번영로4길,주거지 도로,37.5310061,127.0782696,37.5310838,127.0779279,37.531044949999995,127.07809875,16.09292221069336,16.11409378051758,0.0211715698242223,0.0386991295223012,31.34544438348267,,,,85960678,,,,,"162.92443250622875 ,186.52375561844366 ,204.41325428391983 ,239.95596097263245 ,252.77640779915538",209.318762236076
812,자양번영로2길,주거지 도로,37.5310061,127.0782696,37.5304958,127.0781098,37.53075095,127.0781897,16.09292221069336,15.09587955474854,0.9970426559448188,0.976985768313024,58.466357735119786,,,,174373384,,,,,"151.11564914164444 ,221.2696399968454 ,206.42731757745378 ,269.4718926123396 ,237.99597993123942",217.25609585190455
813,자양번영로4길,주거지 도로,37.5309982,127.0783023,37.5309313,127.0786105,37.530964749999995,127.0784564,16.08632850646973,16.02140998840332,0.0649185180664098,0.132007056116979,28.176906791556597,,,,85960678,,,,,"187.86306920991373 ,183.37505257431968 ,219.2691003374648 ,276.15216537651776 ,266.8808194228469",226.70804138421255
814,자양번영로4길,주거지 도로,37.5309982,127.0783023,37.5310061,127.0782696,37.53100215,127.07828595,16.08632850646973,16.09292221069336,0.0065937042236292,0.1253313906980082,3.0143351853066225,,,,85960678,,,,,"173.1040183674237 ,195.30356109159254 ,203.6905880566323 ,287.54360878584936 ,253.84790210664266",222.69793568162814
815,자양번영로4길,주거지 도로,37.5309982,127.0783023,37.5316876,127.0785079,37.5313429,127.0784051,16.08632850646973,17.19050216674805,1.1041736602783203,0.8030755799281729,78.77259524797398,,,,174373354,,,,,"162.6513559887017 ,205.06839497336173 ,205.62090490276543 ,315.19733506857096 ,277.9086861140612",233.2893354094922
816,능동로4길,주거지 도로,37.5310194,127.0712056,37.5316769,127.0705122,37.53134815,127.0708589,13.55492496490479,13.70521259307861,0.1502876281738192,0.0903467318526752,95.30881188507976,,,,172058982,,,,,"100.89316653754034 ,185.7228632516366 ,298.24283053834847 ,390.9012061649292 ,409.63787013967743",277.0795873264264
817,능동로4길,주거지 도로,37.5310194,127.0712056,37.5307699,127.0714687,37.53089465,127.07133715,13.55492496490479,13.84928035736084,0.2943553924560493,0.4663281718140629,36.16540942809328,,,,172058982,,,,,"55.400983557388564 ,241.6699916655958 ,269.2213631543313 ,343.7048567102881 ,445.45839587878237",271.0911181932772
818,뚝섬로40길,주거지 도로,37.5310194,127.0712056,37.5313147,127.0716373,37.53116705,127.07142145,13.55492496490479,13.91516494750977,0.3602399826049787,0.4105601954431505,50.27247545454676,,,,174373345,,,,,"47.46286282286904 ,214.18044790931773 ,253.28631204584485 ,416.75359927463967 ,336.9006930113786",253.71678301281
819,뚝섬로52가길,주거지 도로,37.5310833,127.0805319,37.5311637,127.0802711,37.5311235,127.0804015,17.08707618713379,17.61101531982422,0.5239391326904297,1.2164631175649334,24.673983000792983,,,,172058995,,1.0,True,,"130.58973801666724 ,186.34751316614748 ,257.90910945300965 ,245.0281032640538 ,242.0928475106069",212.393462282097
820,뚝섬로52가길,주거지 도로,37.5310833,127.0805319,37.5306401,127.080309,37.5308617,127.08042045,17.08707618713379,17.65744400024414,0.5703678131103516,0.6159143162329801,53.056746376721904,,,,174373356,,,,,"158.65722589537614 ,176.35829002447446 ,229.28949936678595 ,224.36276923913965 ,245.09733595707542",206.75302409657033
821,자양번영로4길,주거지 도로,37.5311436,127.0776034,37.5310838,127.0779279,37.5311137,127.07776565,16.07140922546387,16.11409378051758,0.0426845550537109,0.0832504709195539,29.376928525216204,,,,85960678,,,,,"147.41685144407418 ,156.25254080369587 ,216.04701254295497 ,223.44138280662327 ,223.84524207378726",193.40060593422712
822,자양번영로4길,주거지 도로,37.5311436,127.0776034,37.531202,127.0772744,37.5311728,127.0774389,16.07140922546387,15.98647880554199,0.0849304199218803,0.163682425583462,29.729162177372547,,,,85960678,,,,,"136.3068505296217 ,126.91896057679025 ,193.86575169573334 ,195.77372856898685 ,244.7809829037794",179.5292548549823
823,자양번영로4길,주거지 도로,37.5311436,127.0776034,37.5318996,127.0778268,37.531521600000005,127.0777151,16.07140922546387,17.19379997253418,1.122390747070309,0.7447768691958733,86.34079998490918,,,,174373399,,,,,"143.27965564708782 ,182.06229932677604 ,206.10928085842218 ,235.7239661266111 ,227.29229041966408",198.89349847571225
824,자양번영로4길,주거지 도로,37.5311436,127.0776034,37.530093,127.0772877,37.5306183,127.07744555,16.07140922546387,14.36172580718994,1.709683418273931,0.8156281693262619,120.09274671888976,,,,789794082,,,,,"88.3081551964252 ,159.86333740915973 ,170.74149995690723 ,198.87391016961672 ,279.0337643059496",179.3641334076117
825,뚝섬로36가길,주거지 도로,37.5311087,127.072751,37.5314308,127.0721611,37.53126975,127.07245605,14.78395175933838,14.71111583709717,0.0728359222412109,0.0660782123806413,63.155296440622806,,,,174373429,,,,,"52.2474500499802 ,162.3597792267806 ,246.18431670406397 ,247.22816129597769 ,295.635457168576",200.7310328890757
826,자양번영로3다길,주거지 도로,37.5311087,127.072751,37.532036,127.0735244,37.53157235,127.0731377,14.78395175933838,13.802734375,0.9812173843383808,0.4545328313613257,123.68399298963702,,,,174373347,,,,,"95.82199431810147 ,121.13112569563262 ,196.66725018508131 ,258.34105246538945 ,265.48992577506874",187.49026968785472
827,자양번영로3다길,주거지 도로,37.5311087,127.072751,37.5308158,127.072446,37.53096225,127.0725985,14.78395175933838,14.57984924316406,0.2041025161743199,0.2758147890809497,42.398460474304294,,,,174373347,,,,,"59.05508579564332 ,164.919378953439 ,232.38237670992982 ,281.0925793463714 ,272.43428452761395",201.9767410665995
828,자양번영로3나길,주거지 도로,37.5311087,127.072751,37.5314216,127.0736883,37.53126515,127.07321965,14.78395175933838,14.47418594360352,0.3097658157348615,0.1790724337921783,99.1119387495592,,,,789794089,,,,,"100.63661851053465 ,115.78280796761659 ,180.65322550947243 ,234.41604233700056 ,255.57149759572278",177.4120383840694
829,뚝섬로52가길,주거지 도로,37.5311637,127.0802711,37.5312468,127.0799937,37.53120525,127.0801324,17.61101531982422,18.67825317382812,1.0672378540039027,2.3372220109393296,26.148266503790992,,,,172058995,,1.0,True,,"115.28787689533058 ,211.75829815841033 ,265.14204465831057 ,268.5477605247495 ,265.03346316273485",225.15388867990714
830,뚝섬로52가길,주거지 도로,37.5311637,127.0802711,37.5307111,127.0800123,37.5309374,127.0801417,17.61101531982422,18.4823055267334,0.8712902069091797,0.903323892965875,55.25937669215936,,,,174373390,,,,,"144.75089488775643 ,235.40452843342462 ,202.1921211580956 ,248.88366101235994 ,267.5936171535347",219.76496452903424
831,,주거지 도로,37.5312169,127.0718791,37.5307699,127.0714687,37.5309934,127.0716739,14.12143802642822,13.84928035736084,0.272157669067381,0.2536207928461327,61.483066029360195,,,,174373349,,,,,"23.835528087550703 ,239.495294147697 ,237.5626430456274 ,313.92548420594676 ,433.0577405695345",249.57533801127124
832,뚝섬로40길,주거지 도로,37.5312169,127.0718791,37.5312383,127.0718656,37.531227599999994,127.07187235,14.12143802642822,14.12964725494385,0.0082092285156285,0.1767755633047974,2.6607334506482663,,,,174373422,,,,,"21.233298115967884 ,222.5187093575642 ,213.09729957411665 ,297.8142163591 ,403.94475311543323",231.7216553044364
833,뚝섬로40길,주거지 도로,37.5312169,127.0718791,37.530815,127.0723148,37.53101595,127.07209695,14.12143802642822,14.21816444396973,0.0967264175415092,0.0927395063224274,59.75889750202518,,,,174373422,,,,,"14.461902288474825 ,201.8701502589083 ,252.54060547416879 ,276.65934927707707 ,316.6097992470598",212.42836130913776
834,자양번영로4길,주거지 도로,37.5312536,127.0770012,37.531202,127.0772744,37.5312278,127.0771378,15.8934211730957,15.98647880554199,0.0930576324462908,0.2152982806324242,24.764640385650807,,,,85960678,,,,,"99.97927674913468 ,131.2870326141692 ,175.39836509948796 ,170.3602336168726 ,265.81606913213966",168.56819544236083
835,자양번영로4길,주거지 도로,37.5312536,127.0770012,37.5312686,127.0769203,37.531261099999995,127.07696075,15.8934211730957,15.85885047912598,0.0345706939697194,0.2703654730665736,7.326157941490425,,,,85960678,,,,,"84.18638005737444 ,131.02319533956864 ,165.74537289707814 ,155.72879605768586 ,247.85556873708327",156.90786261775807
836,"['자양번영로4길', '뚝섬로48길']",주거지 도로,37.5312536,127.0770012,37.5316352,127.0773917,37.5314444,127.07719645,15.8934211730957,16.65155410766602,0.7581329345703196,0.5898539273554281,73.63905002971029,,,,"[174373392, 789794083]",,,,,"98.49130819634898 ,155.81933939457593 ,194.8303552933106 ,180.98890602244478 ,251.8677715900245",176.39953609934096
837,뚝섬로52가길,주거지 도로,37.5312468,127.0799937,37.5313315,127.0797156,37.53128915,127.07985465,18.67825317382812,18.26734924316406,0.4109039306640625,0.8961480952857864,26.269253156866416,,,,172058995,,1.0,True,,"103.79465768590173 ,274.82784153994123 ,237.96682801865637 ,293.1203017533309 ,289.14604172060064",239.7711341436862
838,뚝섬로52가길,주거지 도로,37.5312468,127.0799937,37.5307578,127.0797396,37.5310023,127.07986665,18.67825317382812,19.58969879150391,0.9114456176757884,0.8879049069065804,58.81013412209696,,,,174373379,,,,,"135.67308600681716 ,242.92637919210634 ,227.4579477587278 ,272.7125881511002 ,290.50203128549936",233.85440647885017
839,,주거지 도로,37.5312383,127.0718656,37.5314308,127.0721611,37.53133455,127.07201335,14.12964725494385,14.71111583709717,0.5814685821533203,0.9878623459181208,33.72169667491065,,,,174373371,,,,,"33.05216563964828 ,218.0961918225401 ,198.21814988372574 ,286.88791000334516 ,389.99033649443226",225.24895076873833
840,뚝섬로40길,주거지 도로,37.5312383,127.0718656,37.5312169,127.0718791,37.531227599999994,127.07187235,14.12964725494385,14.12143802642822,0.0082092285156285,0.1767755633047974,2.6607334506482663,,,,174373422,,,,,"21.233298115967884 ,222.5187093575642 ,213.09729957411665 ,297.8142163591 ,403.94475311543323",231.7216553044364
841,뚝섬로40길,주거지 도로,37.5312383,127.0718656,37.5313147,127.0716373,37.5312765,127.07175145,14.12964725494385,13.91516494750977,0.2144823074340802,0.562389688240102,21.85057192793124,,,,174373422,,,,,"30.619623851180496 ,212.9913355669237 ,222.1630556533777 ,308.9827945115971 ,400.8458049192745",235.12052290047072
842,자양번영로4길,주거지 도로,37.5312686,127.0769203,37.5312536,127.0770012,37.531261099999995,127.07696075,15.85885047912598,15.8934211730957,0.0345706939697194,0.2703654730665736,7.326157941490425,,,,85960678,,,,,"84.18638005737444 ,131.02319533956864 ,165.74537289707814 ,155.72879605768586 ,247.85556873708327",156.90786261775807
843,자양번영로4길,주거지 도로,37.5312686,127.0769203,37.5313264,127.0765933,37.531297499999994,127.0767568,15.85885047912598,15.67706203460693,0.18178844451905,0.352563119801479,29.542452369833654,,,,85960678,,,,,"66.24575741239126 ,132.9197685016441 ,139.20345409775092 ,155.77659242493795 ,229.42392160805687",144.71389880895623
844,"['자양번영로4길', '뚝섬로48길']",주거지 도로,37.5312686,127.0769203,37.5306344,127.0770957,37.5309515,127.077008,15.85885047912598,14.95222759246826,0.9066228866577202,0.5518984770869648,94.118865310213,,,,"[174373404, 789794084]",,,,,"98.54757150330705 ,106.42822919489471 ,148.61993351973345 ,156.4603352854248 ,261.03778947191296",154.21877179505458
845,뚝섬로52가길,주거지 도로,37.5313315,127.0797156,37.5314267,127.079408,37.531379099999995,127.0795618,18.26734924316406,17.74030303955078,0.5270462036132777,1.0370100316070958,29.116618634424068,,,,172058995,,1.0,True,,"97.85310281527217 ,287.44862451760633 ,265.6595080290408 ,290.79477502080334 ,319.4140620536709",252.23401448727873
846,뚝섬로52가길,주거지 도로,37.5313315,127.0797156,37.5308173,127.0794522,37.5310744,127.0795839,18.26734924316406,18.78668212890625,0.519332885742191,0.4821405769409075,61.71411740073325,,,,174373386,,,,,"130.27676931835052 ,253.6658281338185 ,253.58341365658077 ,277.6546048015846 ,297.79544435708664",242.5952120534842
847,자양강변길,주거지 도로,37.53133,127.0684678,37.5316802,127.0671372,37.5315051,127.0678025,14.15178775787354,13.50413608551025,0.6476516723632901,0.3001605364601144,123.62507205428834,,,,85960683,30.0,1.0,True,,"308.66920965016146 ,396.0314158055555 ,436.6671266961236 ,368.1469025600697 ,446.86025976917585",391.27498289621724
848,,주거지 도로,37.53133,127.0684678,37.5322434,127.0681551,37.5317867,127.06831145,14.15178775787354,12.1565990447998,1.9951887130737411,0.8547849540602925,133.7265130724362,,,,174373410,,,,,"253.98426009359005 ,352.3293871097065 ,390.1057182098403 ,330.17951547629104 ,396.4548565064493",344.6107474791754
849,뚝섬로40길,주거지 도로,37.5313147,127.0716373,37.5310194,127.0712056,37.53116705,127.07142145,13.91516494750977,13.55492496490479,0.3602399826049787,0.4105601954431505,50.27247545454676,,,,174373345,,,,,"47.46286282286904 ,214.18044790931773 ,253.28631204584485 ,416.75359927463967 ,336.9006930113786",253.71678301281
850,뚝섬로40길,주거지 도로,37.5313147,127.0716373,37.5315368,127.0719246,37.53142575,127.07178095,13.91516494750977,14.35338497161865,0.4382200241088814,0.7096390984320458,35.37977831964553,,,,174373345,,,,,"44.65856795247126 ,199.23065717060092 ,216.53743023586733 ,308.695653641046 ,384.0885922450137",230.64218024899984
851,뚝섬로40길,주거지 도로,37.5313147,127.0716373,37.5312383,127.0718656,37.5312765,127.07175145,13.91516494750977,14.12964725494385,0.2144823074340802,0.562389688240102,21.85057192793124,,,,174373422,,,,,"30.619623851180496 ,212.9913355669237 ,222.1630556533777 ,308.9827945115971 ,400.8458049192745",235.12052290047072
852,자양번영로3나길,주거지 도로,37.5314216,127.0736883,37.5308138,127.0734922,37.5311177,127.07359025,14.47418594360352,14.28282356262207,0.1913623809814488,0.1571673619621224,69.76148960330431,,,,174373411,,,,,"86.05897880677587 ,145.8800696419653 ,146.04368448567647 ,197.87176845244764 ,226.33863367254682",160.43862701188243
853,자양번영로3나길,주거지 도로,37.5314216,127.0736883,37.5319405,127.0738319,37.53168105,127.0737601,14.47418594360352,14.36436462402344,0.1098213195800799,0.1065185610463237,59.07224807987498,,,,174373411,,,,,"39.78757878384736 ,152.2232557311791 ,175.71866928504085 ,223.50551795843106 ,205.93249226958085",159.43350280561583
854,자양번영로3나길,주거지 도로,37.5314216,127.0736883,37.5311087,127.072751,37.53126515,127.07321965,14.47418594360352,14.78395175933838,0.3097658157348615,0.1790724337921783,99.1119387495592,,,,789794089,,,,,"100.63661851053465 ,115.78280796761659 ,180.65322550947243 ,234.41604233700056 ,255.57149759572278",177.4120383840694
855,,주거지 도로,37.5314308,127.0721611,37.5312383,127.0718656,37.53133455,127.07201335,14.71111583709717,14.12964725494385,0.5814685821533203,0.9878623459181208,33.72169667491065,,,,174373371,,,,,"33.05216563964828 ,218.0961918225401 ,198.21814988372574 ,286.88791000334516 ,389.99033649443226",225.24895076873833
856,뚝섬로36가길,주거지 도로,37.5314308,127.0721611,37.5311087,127.072751,37.53126975,127.07245605,14.71111583709717,14.78395175933838,0.0728359222412109,0.0660782123806413,63.155296440622806,,,,174373429,,,,,"52.2474500499802 ,162.3597792267806 ,246.18431670406397 ,247.22816129597769 ,295.635457168576",200.7310328890757
857,뚝섬로36가길,주거지 도로,37.5314308,127.0721611,37.5315368,127.0719246,37.5314838,127.07204285,14.71111583709717,14.35338497161865,0.3577308654785192,0.8555411664615489,23.95553392756176,,,,174373429,,,,,"49.83644459613662 ,205.49423467320867 ,192.76121969341102 ,287.16152175961065 ,373.1937166422156",221.6894274729165
858,자양번영로4길,주거지 도로,37.5314716,127.0759258,37.5313264,127.0765933,37.531399,127.07625955,15.13011455535889,15.67706203460693,0.5469474792480398,0.5134316675631543,61.03430180655673,,,,85960678,,,,,"24.486997291414966 ,102.35751485026128 ,140.1980538444071 ,148.8059326423621 ,184.21115132660287",120.01192999100968
859,자양번영로4길,주거지 도로,37.5314716,127.0759258,37.5316065,127.0752045,37.531539050000006,127.07556515,15.13011455535889,13.81517314910889,1.31494140625,1.1527420390562744,65.34890253375113,,,,85960678,,,,,"46.58815632835115 ,69.88764287239994 ,141.50569290628667 ,121.18284772916427 ,187.59984055496062",113.35283607823253
860,뚝섬로44길,주거지 도로,37.5314716,127.0759258,37.5307434,127.0757161,37.531107500000005,127.07582095,15.13011455535889,14.51980209350586,0.6103124618530309,0.4210092664600699,83.05683908338352,,,,174373416,,,,,"57.13736212225069 ,54.045516862793214 ,96.29152182360252 ,135.05377134740905 ,157.4192611850433",99.98948666821975
861,뚝섬로44길,주거지 도로,37.5314716,127.0759258,37.5323752,127.076234,37.5319234,127.0760799,15.13011455535889,16.0517749786377,0.9216604232788086,0.5073271968127137,104.086421239751,,,,174373416,,,,,"38.82337513590838 ,129.80803960864748 ,189.84401814486037 ,166.56462951304945 ,209.22717186620204",146.85344685373354
862,자양번영로6길,주거지 도로,37.5315627,127.078899,37.5316876,127.0785079,37.53162515,127.07870345,17.26405906677246,17.19050216674805,0.0735569000244105,0.1133583977831687,37.178493246559945,,,,172058979,,,True,,"123.10780819414641 ,245.70467700241164 ,230.38074282859202 ,333.2252133468493 ,315.62680588194314",249.60904945078852
863,자양번영로4길,주거지 도로,37.5315627,127.078899,37.5309313,127.0786105,37.531247,127.07875475,17.26405906677246,16.02140998840332,1.2426490783691406,0.9533507752648284,74.67553250707658,,,,789794085,,,,,"146.939563413099 ,222.58224901580047 ,237.6404467129096 ,292.48648254132536 ,302.0118259705034",240.33211353072755
864,자양로5길,주거지 도로,37.5315605,127.0850258,37.5312699,127.0843769,37.5314152,127.08470135,18.86795997619629,16.35067939758301,2.5172805786132777,2.193750356722869,65.71352400343454,,,,85960674,,,True,,"14.70338276193746 ,132.77052938046987 ,136.33277060160887 ,136.33277060160887 ,138.5317468512911",111.73424003938324
865,자양로3길,주거지 도로,37.5315605,127.0850258,37.5306761,127.0856877,37.5311183,127.08535675,18.86795997619629,19.5317211151123,0.6637611389160121,0.3325567725544926,114.35727049292788,,,,174373373,,,,,"72.53125349125901 ,69.20529750498186 ,112.67518609431787 ,112.67518609431787 ,146.0099257535457",102.61936978768445
866,뚝섬로52길,주거지 도로,37.5315827,127.0794906,37.5314267,127.079408,37.5315047,127.0794493,17.39879035949707,17.74030303955078,0.3415126800537109,1.039945664181718,18.813566037247185,,,,85960677,30.0,2.0,,,"88.34259062187132 ,302.8171239254723 ,280.0887549087876 ,289.44765837559856 ,296.1818386834245",251.37559330303088
867,뚝섬로50길,주거지 도로,37.5315827,127.0794906,37.5319599,127.0782283,37.5317713,127.07885945,17.39879035949707,17.38863754272461,0.0101528167724609,0.0048904440322218,118.94902507547778,,,,174373387,,,,,"102.9489638022745 ,266.88024687531833 ,245.04761061951123 ,344.06736174865085 ,335.5712279779661",258.90308220474424
868,뚝섬로52길,주거지 도로,37.5315827,127.0794906,37.5319949,127.079697,37.5317888,127.0795938,17.39879035949707,17.04411697387695,0.3546733856201207,0.4120563200561629,49.31592300561924,,,,85960677,30.0,2.0,,,"54.37848532709163 ,332.2349638194965 ,282.73488906312645 ,317.8052471554208 ,309.74088494186054",259.37889406139914
869,뚝섬로48길,주거지 도로,37.5316352,127.0773917,37.5320101,127.0774872,37.531822649999995,127.07743945,16.65155410766602,17.13708114624023,0.4855270385742116,0.654080161116322,42.529101683835,,,,172058993,,,,,"122.01658356540109 ,202.4600585922424 ,216.4645585273358 ,239.55375748547505 ,219.66118684872896",200.03122900383664
870,뚝섬로48길,주거지 도로,37.5316352,127.0773917,37.531202,127.0772744,37.531418599999995,127.07733305,16.65155410766602,15.98647880554199,0.6650753021240288,0.7734006773268562,49.267727029182325,,,,172058993,,,,,"110.83241468347423 ,157.06184170132303 ,202.0776106602276 ,191.77002664436617 ,241.63727169456232",180.67583307679064
